code,short_name,board,field,strict_label,status,page,root_cause,priority,fix_type,confidence,evidence_summary,recommended_action,notes
600460,士兰微,sse_main,revenue_by_region,partial,found,19,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600482,中国动力,sse_main,revenue_by_region,partial,found,29,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600486,扬农化工,sse_main,revenue_by_region,partial,found,15,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600538,国发股份,sse_main,revenue_by_region,partial,found,25,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600557,康缘药业,sse_main,revenue_by_region,partial,found,21,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600585,海螺水泥,sse_main,revenue_by_region,partial,partial,15,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
600608,退市沪科,sse_main,revenue_by_region,partial,found,15,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600721,百花医药,sse_main,revenue_by_region,partial,found,14,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600725,云维股份,sse_main,revenue_by_region,partial,found,13,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600753,ST海钦,sse_main,revenue_by_region,partial,found,14,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600779,水井坊,sse_main,revenue_by_region,partial,found,17,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600790,轻纺城,sse_main,revenue_by_region,partial,found,13,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600807,济高发展,sse_main,revenue_by_region,partial,found,18,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600821,金开新能,sse_main,revenue_by_region,partial,found,17,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
600959,江苏有线,sse_main,revenue_by_region,partial,found,14,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
601069,西部黄金,sse_main,revenue_by_region,partial,found,15,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
601298,青岛港,sse_main,revenue_by_region,partial,found,21,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
601677,明泰铝业,sse_main,revenue_by_region,partial,found,17,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
601702,华峰铝业,sse_main,revenue_by_region,partial,found,20,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
601800,中国交建,sse_main,revenue_by_region,partial,partial,44,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=3
601952,苏垦农发,sse_main,revenue_by_region,wrong,found,24,rows_present_fail_data_row_heuristic,P1,extraction_tier4,medium,主营业务分地区情况,PDF review then extraction,Raw rows exist but fail data-row heuristic / plausible; data_rows=0; raw_rows=1; flags={}
601985,中国核电,sse_main,revenue_by_region,partial,partial,17,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
603006,联明股份,sse_main,revenue_by_region,partial,found,13,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603027,千禾味业,sse_main,revenue_by_region,partial,partial,12,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=5
603028,赛福天,sse_main,revenue_by_region,partial,found,21,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603037,凯众股份,sse_main,revenue_by_region,wrong,found,18,empty_table_no_stitch,P1,manual_review,medium,主营业务分地区情况,PDF review then extraction,Section hit but no table rows parsed; data_rows=0; raw_rows=0; flags={}
603038,华立股份,sse_main,revenue_by_region,partial,found,23,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603051,鹿山新材,sse_main,revenue_by_region,partial,found,21,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603060,国检集团,sse_main,revenue_by_region,partial,found,17,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603103,横店影视,sse_main,revenue_by_region,partial,found,20,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603106,恒银科技,sse_main,revenue_by_region,partial,partial,22,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=2
603115,海星股份,sse_main,revenue_by_region,partial,found,12,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603123,翠微股份,sse_main,revenue_by_region,partial,partial,15,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=3
603132,金徽股份,sse_main,revenue_by_region,wrong,found,20,rows_present_fail_data_row_heuristic,P1,extraction_tier4,medium,主营业务分地区情况,PDF review then extraction,Raw rows exist but fail data-row heuristic / plausible; data_rows=0; raw_rows=4; flags={}
603183,建研院,sse_main,revenue_by_region,partial,found,15,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603275,众辰科技,sse_main,revenue_by_region,partial,found,20,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603391,力聚热能,sse_main,revenue_by_region,partial,found,26,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603395,红四方,sse_main,revenue_by_region,partial,found,19,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603421,鼎信通讯,sse_main,revenue_by_region,wrong,found,33,empty_table_no_stitch,P1,manual_review,medium,主营业务分地区情况,PDF review then extraction,Section hit but no table rows parsed; data_rows=0; raw_rows=0; flags={}
603610,麒盛科技,sse_main,revenue_by_region,partial,found,20,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603637,镇海股份,sse_main,revenue_by_region,partial,found,22,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603662,柯力传感,sse_main,revenue_by_region,partial,found,22,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603686,福龙马,sse_main,revenue_by_region,partial,partial,24,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
603688,石英股份,sse_main,revenue_by_region,partial,found,19,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603721,中广天择,sse_main,revenue_by_region,partial,found,17,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603727,博迈科,sse_main,revenue_by_region,partial,found,18,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603811,诚意药业,sse_main,revenue_by_region,partial,found,14,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603919,金徽酒,sse_main,revenue_by_region,wrong,found,19,rows_present_fail_data_row_heuristic,P1,extraction_tier4,medium,主营业务分地区情况,PDF review then extraction,Raw rows exist but fail data-row heuristic / plausible; data_rows=0; raw_rows=2; flags={}
603926,铁流股份,sse_main,revenue_by_region,partial,found,17,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
603928,兴业股份,sse_main,revenue_by_region,partial,found,16,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
605090,九丰能源,sse_main,revenue_by_region,wrong,found,38,rows_present_fail_data_row_heuristic,P1,extraction_tier4,medium,主营业务分地区情况,PDF review then extraction,Raw rows exist but fail data-row heuristic / plausible; data_rows=0; raw_rows=2; flags={}
605100,华丰股份,sse_main,revenue_by_region,partial,found,19,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
605318,法狮龙,sse_main,revenue_by_region,partial,found,20,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
605365,立达信,sse_main,revenue_by_region,partial,partial,19,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=4
605369,拱东医疗,sse_main,revenue_by_region,partial,found,22,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688051,佳华科技,star,revenue_by_region,partial,partial,84,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
688053,ST思科瑞,star,revenue_by_region,partial,found,38,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688057,金达莱,star,revenue_by_region,partial,found,35,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688092,爱科科技,star,revenue_by_region,partial,found,30,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688130,晶华微,star,revenue_by_region,partial,found,33,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688161,威高骨科,star,revenue_by_region,partial,found,33,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688190,云路股份,star,revenue_by_region,partial,found,29,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688208,道通科技,star,revenue_by_region,partial,found,54,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688222,成都先导,star,revenue_by_region,partial,found,41,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688229,博睿数据,star,revenue_by_region,partial,found,58,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688251,井松智能,star,revenue_by_region,partial,partial,62,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=3
688261,东微半导,star,revenue_by_region,partial,found,46,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688266,泽璟制药,star,revenue_by_region,partial,found,39,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688278,特宝生物,star,revenue_by_region,partial,partial,36,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
688282,理工导航,star,revenue_by_region,partial,found,52,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688290,景业智能,star,revenue_by_region,partial,found,32,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688320,禾川科技,star,revenue_by_region,partial,found,64,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688380,中微半导,star,revenue_by_region,partial,found,38,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688382,益方生物,star,revenue_by_region,partial,found,50,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688507,索辰科技,star,revenue_by_region,partial,found,57,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688509,正元地信,star,revenue_by_region,wrong,found,35,empty_table_no_stitch,P1,manual_review,medium,主营业务分地区情况,PDF review then extraction,Section hit but no table rows parsed; data_rows=0; raw_rows=0; flags={}
688520,神州细胞,star,revenue_by_region,partial,found,43,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688601,力芯微,star,revenue_by_region,partial,found,29,single_row_domestic_foreign,P1,audit_only,medium,主营业务分地区情况,audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
688793,倍轻松,star,revenue_by_region,partial,partial,38,status_partial_multi_row,P1,manual_review,low,主营业务分地区情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=4
830896,旺成科技,bse,revenue_by_region,partial,found,23,single_row_domestic_foreign,P1,audit_only,medium,"分地区 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本比 上年同期 增减% 毛利率比上 年同期增减 境内 195,630,862.40 155,497,207.72 20.51% 7.78% 5.20% 增加1.94 个 百分点",audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
832885,星辰科技,bse,revenue_by_region,wrong,found,20,wrong_table_customer_captured_as_region,P1,extraction_tier4,high,分地区 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本 比上年同 期 增减% 毛利率比上 年同期增减,PDF review then extraction,"Region field captured customer/concentration table; data_rows=0; raw_rows=3; flags={'stitched': True, 'continuation_page': 21}"
833075,柏星龙,bse,revenue_by_region,wrong,found,21,wrong_table_customer_captured_as_region,P1,extraction_tier4,high,分地区 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本比 上年同期 增减% 毛利率比上 年同期增减,PDF review then extraction,"Region field captured customer/concentration table; data_rows=0; raw_rows=5; flags={'stitched': True, 'continuation_page': 22}"
837663,明阳科技,bse,revenue_by_region,partial,found,19,single_row_domestic_foreign,P1,audit_only,medium,"分地区 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本比 上年同期 增减% 毛利率比上 年同期增减 国内 297,063,066.85 170,443,005.96 42.62% 17.93% 25.31% 减少3.38 个",audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
920075,柏星龙,bse,revenue_by_region,wrong,found,21,wrong_table_customer_captured_as_region,P1,extraction_tier4,high,分地区 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本比 上年同期 增减% 毛利率比上 年同期增减,PDF review then extraction,"Region field captured customer/concentration table; data_rows=0; raw_rows=5; flags={'stitched': True, 'continuation_page': 22}"
920663,明阳科技,bse,revenue_by_region,partial,found,19,single_row_domestic_foreign,P1,audit_only,medium,"分地区 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本比 上年同期 增减% 毛利率比上 年同期增减 国内 297,063,066.85 170,443,005.96 42.62% 17.93% 25.31% 减少3.38 个",audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
920885,星辰科技,bse,revenue_by_region,wrong,found,20,wrong_table_customer_captured_as_region,P1,extraction_tier4,high,分地区 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本 比上年同 期 增减% 毛利率比上 年同期增减,PDF review then extraction,"Region field captured customer/concentration table; data_rows=0; raw_rows=3; flags={'stitched': True, 'continuation_page': 21}"
920896,旺成科技,bse,revenue_by_region,partial,found,23,single_row_domestic_foreign,P1,audit_only,medium,"分地区 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本比 上年同期 增减% 毛利率比上 年同期增减 境内 195,630,862.40 155,497,207.72 20.51% 7.78% 5.20% 增加1.94 个 百分点",audit-only relaxation candidate,Valid 1-row region table; strict may be too harsh; reason=single data row only; data_rows=1
000058,深赛格,szse_main,revenue_by_segment,partial,partial,16,status_partial_multi_row,P1,manual_review,low,"分行业 电子市场流通 535,007,485.15 31.26% 570,447,174.13 29.27% -6.21% 物业经营管理与城市服务 902,227,037.16 52.71% 1,025,850,474.04 52.63% -12.05% 新能源 113,558,281.42 6.64% 193,413,592.27 9.92% -41.29% 检验检测认证 156,442,58…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=5
000408,藏格矿业,szse_main,revenue_by_segment,partial,partial,35,status_partial_multi_row,P1,manual_review,low,"分行业 制造业 3,231,872,922.92 99.42% 5,225,721,163.41 100.00% -38.15% 其他 18,927,466.96 0.58% 0.00 0.00% 分产品 氯化钾 2,210,223,570.38 67.99% 3,215,310,642.93 61.53% -31.26% 碳酸锂 1,021,649,352.54 31.43% 1,979,98…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=5
000573,粤宏远A,szse_main,revenue_by_segment,partial,partial,17,status_partial_multi_row,P1,manual_review,low,"分行业 房地产业（出 租） 36,324,183.48 7.42% 37,286,134.01 10.59% -2.58% 房地产业（售 楼） 14,863,198.10 3.04% 63,369,600.99 17.99% -76.55% 公用事业（水 电） 4,221,051.02 0.86% 1,876,706.13 0.53% 124.92% 废旧铅蓄电池回 收收入 428,540,38…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
000927,中国铁物,szse_main,revenue_by_segment,partial,partial,34,status_partial_multi_row,P1,manual_review,low,"分行业 铁路产业综合服务 25,077,947,830.59 65.80% 28,787,045,342.23 63.87% -12.88% 工程及生产物资供应链集成服务 9,734,171,164.68 25.54% 14,788,968,583.92 32.81% -34.18% 铁路综合物流及危险品物流服务 3,301,604,077.35 8.66% 1,491,994,827.21 3…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
000998,隆平高科,szse_main,revenue_by_segment,partial,partial,39,status_partial_multi_row,P1,manual_review,low,"分行业 农业 8,565,552,863.63 100.00% 9,223,216,747.53 100.00% -7.13% 分产品 水稻种子 2,007,787,489.81 23.44% 1,777,336,294.46 19.27% 12.97% 玉米种子 5,020,896,492.99 58.62% 6,030,084,011.30 65.38% -16.74% 蔬菜瓜果种子 320…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
001979,招商蛇口,szse_main,revenue_by_segment,partial,partial,33,status_partial_multi_row,P1,manual_review,low,"分行业 开发业务 15,636,122.56 87.38% 15,423,641.47 88.13% 1.38% 资产运营 714,963.12 3.99% 665,664.65 3.80% 7.41% 物业服务 1,543,668.98 8.63% 1,411,449.69 8.07% 9.37% 分地区 华北区域 1,500,467.72 8.38% 2,028,736.42 11.59%…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
002029,七匹狼,szse_main,revenue_by_segment,partial,partial,16,status_partial_multi_row,P1,manual_review,low,"分行业 服装 3,035,049,013.26 96.66% 3,326,605,002.88 96.57% -8.76% 其他 105,032,707.56 3.34% 118,130,092.63 3.43% -11.09% 分产品 外套类 842,288,585.42 26.83% 794,548,931.39 23.07% 6.01% 毛衫类 227,532,745.23 7.25% 2…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
002051,中工国际,szse_main,revenue_by_segment,partial,partial,30,status_partial_multi_row,P1,manual_review,low,"分行业 国际工程承包 8,219,419,005.15 7,098,048,333.96 13.64% 29.81% 30.29% -0.32% 咨询设计 1,430,761,691.45 853,539,577.16 40.34% -8.38% -11.58% 2.16% 关键核心装备研 发与制造 1,415,795,315.91 1,116,660,005.38 21.13% -8.03%…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
002107,沃华医药,szse_main,revenue_by_segment,partial,partial,31,status_partial_multi_row,P1,manual_review,low,"分行业 医药工业 763,793,394.09 100% 909,506,771.72 100% -16.02% 分产品 心脑血管系统药物 506,479,752.87 66.31% 653,989,894.64 71.90% -22.56% 肌肉骨骼系统药物 186,279,827.16 24.39% 188,060,542.78 20.68% -0.95% 抗病毒类呼吸系统药物 22,026…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
002170,芭田股份,szse_main,revenue_by_segment,partial,partial,28,status_partial_multi_row,P1,manual_review,low,"分行业 化学肥料制造 业 2,602,079,30 6.36 2,248,984,73 4.19 13.57% -8.86% -6.51% -2.17% 磷矿采选 705,613,487. 55 115,228,641. 37 83.67% 81.62% 24.01% 7.59% 新能源材料 5,421,327.34 32,638,537.4 5 -502.04% 分产品 复合肥系列 2,537…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
002179,中航光电,szse_main,revenue_by_segment,partial,partial,17,status_partial_multi_row,P1,manual_review,low,"分行业 连接器行业 20,404,623,958. 33 98.64% 19,839,523,111. 48 98.83% 2.85% 其他行业 280,904,544.79 1.36% 234,916,457.68 1.17% 19.58% 分产品 电连接器及集成 互连组件 16,209,972,579. 67 78.36% 15,499,615,167. 58 77.21% 4.58% 光连…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=5
002404,嘉欣丝绸,szse_main,revenue_by_segment,partial,partial,16,status_partial_multi_row,P1,manual_review,low,"分行业 丝、绸、服装 及相关业务 4,561,220,682.38 3,995,703,301.07 12.40% 6.29% 8.39% -1.70% 分产品 服装 2,099,527,430.18 1,690,092,272.56 19.50% 11.01% 16.89% -4.04% 五金类产品 551,705,993.62 475,831,545.52 13.75% 4.98% 5.90…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=5
002817,黄山胶囊,szse_main,revenue_by_segment,partial,partial,14,status_partial_multi_row,P1,manual_review,low,"分行业 药用空心胶囊 制 造行业 473,483,218.90 100.00% 462,771,215.56 100.00% 2.31% 分产品 明胶空心胶囊 346,329,349.94 73.15% 371,445,873.90 80.27% -6.76% 肠溶明胶空心胶 囊 73,468,238.42 15.52% 58,664,682.56 12.68% 25.23% 植物胶囊及其他 5…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=5
002896,中大力德,szse_main,revenue_by_segment,partial,partial,18,status_partial_multi_row,P1,manual_review,low,"分行业 通用设备制造 业 976,342,989. 09 723,440,713. 76 25.90% -10.10% -14.57% 3.88% 分产品 减速电机 345,365,270. 39 246,771,657. 67 28.55% 0.78% -0.10% 0.63% 精密减速器 242,551,909. 71 186,137,082. 18 23.26% 1.07% -11.16%…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
002931,锋龙股份,szse_main,revenue_by_segment,partial,partial,21,status_partial_multi_row,P1,manual_review,low,"分行业 园林机械行业 180,994,289.13 37.81% 129,044,983.48 29.78% 40.26% 汽车零部件行业 104,575,588.54 21.85% 110,258,426.82 25.44% -5.15% 液压零部件行业 143,137,420.39 29.90% 135,844,631.73 31.35% 5.37% 其他业务 49,982,423.91 1…",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
300117,*ST嘉寓,chinext,revenue_by_segment,wrong,found,25,wrong_table_sales_mode_bleed,P1,extraction_tier4,medium,"分行业 分产品 分地区 分销售模式 公司主营业务数据统计口径在报告期发生调整的情况下，公司最近1 年按报告期末口径调整后的主 营业务数据 □适用 不适用 公司不同业务类型的情况 单位：元 业务类型 营业收入 营业成本 毛利率 公共装修 2,411,717.96 7,941,560.50 -229.29% 住宅装修 5,610,884.09 51,860,946.48 -824.29% 合计 8…",PDF review then extraction,Captured sales-mode sibling table; data_rows=0; raw_rows=0; flags={}
600007,中国国贸,sse_main,revenue_by_segment,partial,partial,20,status_partial_multi_row,P1,manual_review,low,"分行业 营业收入 营业成本 毛利率 (%) 营业收入 比上年 增减(%) 营业成本 比上年 增减(%) 毛利率 比上年 增减(%) 物业租赁 及管理 3,386,264,476 1,149,861,082 66.04% 0.04% 1.12% 下降0.37 个百分点 酒店经营 525,803,470 487,595,044 7.27% -7.59% -6.77% 下降0.82 个百分点",manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=2
600132,重庆啤酒,sse_main,revenue_by_segment,wrong,found,21,wrong_table_sales_mode_bleed,P1,extraction_tier4,medium,主营业务分行业、分产品、分地区、分销售模式情况的说明,PDF review then extraction,Captured sales-mode sibling table; data_rows=0; raw_rows=0; flags={}
